ID,Ref No , Methods,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Local delta T ,Local delta T from 2005,Annual Precipitation change each study  (mm) , Annual Precipitation change  from 2005 (mm)_cal,Global delta T from pre-industrial period_cal,Global delta T from 2005_cal,GCM/RCM,Crop Model ,Baseline yield (t/ha),Projected yield (t/ha),Data Location,Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%)_cal/measured,Climate impacts per decade (%),CO2,CO2 ppm_derived from other sources if NA,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Reference,doi,Publication year,"Note1 
(* = corrected by HW) ","Note2 
(* = Local temperature is  estimated )","Note3 
(* = Local delta Pr is  estimated )","Note4 
(* = Global temperature is  estimated )",Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period),Projected precipitation (mm) ,Estimated  precipitation change from 2005 (mm) ,Estimated  precipitation (mm)
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2040,2015,MC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.39,Figure 10,3.989513033,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2050,2015,MC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.37,Figure 10,-1.167925709,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2060,2015,MC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.4,Figure 10,6.523028599,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2070,2015,EC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.4,Figure 10,6.568232403,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2080,2015,EC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.38,Figure 10,1.412896165,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2030,2015,NF,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.4,Figure 10,4.251274599,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2040,2015,MC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.42,Figure 10,9.801355691,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2050,2015,MC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.42,Figure 10,10.45575961,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2060,2015,MC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.43,Figure 10,13.56063024,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2070,2015,EC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.44,Figure 10,16.05157013,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2080,2015,EC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.45,Figure 10,17.93068178,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Early Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2030,2015,NF,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.36,Figure 10,-4.595799234,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2040,2015,MC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.4,Figure 10,4.348344588,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2050,2015,MC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.39,Figure 10,3.453930206,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2060,2015,MC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.41,Figure 10,8.224140244,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2070,2015,EC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.41,Figure 10,7.031587735,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2080,2015,EC,RCP4.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.4,Figure 10,6.43531148,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2030,2015,NF,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.37,Figure 10,-1.61441796,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2040,2015,MC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.42,Figure 10,10.01296901,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2050,2015,MC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.4,Figure 10,5.540897098,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2060,2015,MC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.43,Figure 10,12.69621216,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2070,2015,EC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.45,Figure 10,19.85152721,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,80,WoS,Regional,Cowpea,Niger,Mare de Tabalak,Africa,15.0667,5.65,,,,,2080,2015,EC,RCP8.5,CIMP5,,,,,,,HadGEM2-ES,AquaCrop,0.38,0.47,Figure 10,22.83290849,,,,Yes,Unspecified,No,No,No,No,Yes,No,No,No,Late Planting,"Alvar-Beltran, 2023",10.1016/j.eja.2022.126667,2023,,,,,,,,,,,
,81,WoS,Regional,Maize,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,1.33,1.19,Figure 5,-10.45288494,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Maize,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,1.33,1.12,Figure 5,-15.68315578,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Sorghum,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,1.13,1.09,Figure 5,-3.290666027,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Sorghum,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,1.13,1.06,Figure 5,-6.368600693,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Soybean,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,0.51,0.44,Figure 5,-13.23804758,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Soybean,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,0.51,0.42,Figure 5,-17.13620175,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Bush Bean,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,1.08,0.98,Figure 5,-9.148948262,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Bush Bean,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,1.08,0.95,Figure 5,-12.12497711,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Climbing Bean,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,1.02,1,Figure 5,-1.986729352,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Climbing Bean,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,1.02,0.97,Figure 5,-5.576719059,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Potato,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,7.48,6.75,Figure 5,-9.782721951,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Potato,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,7.48,6.3,Figure 5,-15.83226507,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Sweet Potato,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,6.25,6.28,Figure 5,0.556495766,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Sweet Potato,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,6.25,6.05,Figure 5,-3.2391211,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Cassava,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,5.74,5.75,Figure 5,0.239490518,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Cassava,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,5.74,5.44,Figure 5,-5.194749837,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Cooking Banana,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,4,4.42,Figure 5,10.56970958,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Cooking Banana,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,4,4.38,Figure 5,9.642690251,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Sweet Banana,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP4.5,CIMP5,,,,,,,Unspecified,Statistical model,3.74,4.05,Figure 5,8.203379074,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,81,WoS,Regional,Sweet Banana,Rwanda,Rwanda,Africa,-1.9403,29.8739,,,,,2050,2017,MC,RCP8.5,CIMP5,,,,,,,Unspecified,Statistical model,3.74,3.97,Figure 5,6.047253989,,,,No,,No,No,No,No,No,No,No,No,No,"Austin et al, 2020",10.3390/su12104116,2020,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2030,2002,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,2.7,2.14,Figure 11,-20.68165888,,,,Yes,440,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2050,2002,MC,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,2.7,3.2,Figure 11,18.35455607,,,,Yes,490,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2030,2002,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,2.7,3.47,Figure 11,28.44100467,,,,Yes,460,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2050,2002,MC,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,2.7,2.37,Figure 11,-12.31682243,,,,Yes,550,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2030,2002,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,3.06,2.74,Figure 12,-10.73363898,,,,Yes,440,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2050,2002,MC,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,3.06,3.57,Figure 12,16.67335275,,,,Yes,490,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2030,2002,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,3.06,2.64,Figure 12,-13.89950173,,,,Yes,460,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,83,WoS,Regional,Faba Bean,Ethiopia ,Welmera district,Africa,9.0417,38.5833,,,,,2050,2002,MC,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,3.06,2.32,Figure 12,-24.15882643,,,,Yes,550,No,No,Yes,No,No,No,No,No,No,"Bogale et al, 2021",10.1016/j.heliyon.2021.e08176,2021,,,,,,,,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Loamy sand,Africa,7.775,3.333,,,,,2030,2000,NF,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.82,3.42,Figure 7,21.42985119,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-10.4,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy clay loam,Africa,7.775,3.333,,,,,2030,2000,NF,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.8,3.36,Figure 7,20.1517599,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-10.4,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy loam,Africa,7.775,3.333,,,,,2030,2000,NF,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.97,3.44,Figure 7,15.75530724,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-10.4,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Loamy sand,Africa,7.775,3.333,,,,,2050,2000,MC,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.82,3.56,Figure 7,26.41502115,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,3.4,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy clay loam,Africa,7.775,3.333,,,,,2050,2000,MC,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.8,3.53,Figure 7,26.05270483,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,3.4,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy loam,Africa,7.775,3.333,,,,,2050,2000,MC,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.97,3.57,Figure 7,20.29177845,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,3.4,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Loamy sand,Africa,7.775,3.333,,,,,2080,2000,MC,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.82,3.64,Figure 7,28.98849773,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-8.2,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy clay loam,Africa,7.775,3.333,,,,,2080,2000,MC,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.8,3.58,Figure 7,27.97380583,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-8.2,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy loam,Africa,7.775,3.333,,,,,2080,2000,MC,RCP4.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.97,3.64,Figure 7,22.72674746,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-8.2,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Loamy sand,Africa,7.775,3.333,,,,,2030,2000,NF,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.82,3.37,Figure 7,19.39677517,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-9.7,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy clay loam,Africa,7.775,3.333,,,,,2030,2000,NF,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.8,3.34,Figure 7,19.38429342,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-9.7,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy loam,Africa,7.775,3.333,,,,,2030,2000,NF,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.97,3.46,Figure 7,16.62990456,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-9.7,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Loamy sand,Africa,7.775,3.333,,,,,2050,2000,MC,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.82,3.66,Figure 7,29.72950943,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-8.2,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy clay loam,Africa,7.775,3.333,,,,,2050,2000,MC,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.8,3.65,Figure 7,30.43313981,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-8.2,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy loam,Africa,7.775,3.333,,,,,2050,2000,MC,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.97,3.67,Figure 7,23.53768519,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-8.2,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Loamy sand,Africa,7.775,3.333,,,,,2080,2000,MC,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.82,3.96,Figure 7,40.37569307,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-9.7,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy clay loam,Africa,7.775,3.333,,,,,2080,2000,MC,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.8,3.89,Figure 7,38.99819659,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-9.7,,,,
,84,WoS,Regional,Soybean,Nigeria,Ogun-Ona River Basin- Sandy loam,Africa,7.775,3.333,,,,,2080,2000,MC,RCP8.5,CIMP5,,,,,,,Ensemble,AquaCrop,2.97,4,Figure 7,34.81361155,,,,Yes,Unspecified,Yes,No,Yes,Yes,No,No,No,No,Combination,"Durodola & Mourad, 2020",10.3390/agriculture10120593,2020,,,,,,,-9.7,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.52,Table 4,-3.05537874,,,,Yes,423,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
